Arrival_Rate,Service_Time,Servers,Avg_Waiting_Time
5.226470251724404,1.4687998784063148,4,233.1947333450179
1.0676420364072894,3.5480856319799896,3,100.84289071705955
5.083998324318073,7.313271625029262,5,410.4985397293291
9.065935068251916,2.926745497782531,2,482.26341768940637
4.031246766606838,7.400302143776452,2,459.37568662426463
6.664627629031001,6.475505126066927,4,452.16373621975475
9.979303658531105,7.998947266437769,3,482.30981903296913
8.614222318257685,5.8846912801515145,2,469.0239929568949
3.5549777315488305,7.472216462560471,2,476.1511073851903
8.387578778265757,5.362661657358854,1,464.11479584576426
5.597543512966782,6.935173593157676,4,453.31868318580644
3.2557145307138153,1.0303799304748686,4,1.8786005256935705
7.293586518248048,2.765761855998594,1,478.63002916514415
6.466975144881459,4.554691826660154,1,482.5699566592707
4.809941237479992,5.703150560157039,4,422.9199540181704
1.2395709887350557,6.035217995399881,4,255.00618188920205
9.356415699964133,7.507445135736983,1,529.9208739416409
3.9114783044271637,2.079772767469507,4,237.63342011921668
4.588490102009592,7.186166625933555,1,462.24939369506745
1.901090921099084,3.500998782871153,4,210.77793726245974
9.433351736510355,7.99882320647143,4,489.55043739452657
7.993740162136205,1.8561847798624778,2,442.0707116401511
8.761076154867247,7.708178088375098,5,454.0090801295658
8.340104427546235,2.0993654058529003,5,358.33549587442906
4.943869864328374,6.124531756666696,3,439.18516091414347
9.684348546498182,2.0001743782281007,3,420.2931508326871
6.5346191716097355,1.5917562791623225,2,422.303850213942
1.0275747881846984,4.104329214614806,1,417.6082140755764
4.249651068904308,4.912602219601787,2,481.49226898901577
8.83942750566743,7.644697058263609,3,474.70231896152904
2.9584179771584083,1.3036025683488146,3,109.12015396952194
4.10882406865608,7.55519152614689,5,409.1522363952163
8.626539889810648,1.166338532666428,3,349.84447723004075
3.430220510434771,6.12817360609519,1,413.899387262879
1.5429146919797434,7.6863227227524815,3,384.2211051797532
1.3957028838810863,7.290386295122224,1,423.3167561804817
4.845677216443768,6.4444870797104015,2,465.9992111815726
1.2746078144224327,5.1545578064435755,3,287.45191281826027
6.098849653629318,6.412618011417642,3,463.2052532855767
5.044849937350875,5.406627976519781,2,451.9992014748393
2.5288630739999567,5.307500152767309,3,421.09238700954455
7.311688182261133,4.874348631597584,1,498.51769437550183
1.5415296384377704,2.523153677786883,2,250.46529657031445
7.58989695966809,4.117112267697029,1,503.7276147866428
7.225766643789926,3.869897522509252,2,449.06277564001056
7.220272055809784,3.891029427331249,1,471.75360490486617
8.221953583383641,5.294713732026374,4,479.07702810309496
1.0815654934936578,2.5822616840781265,3,2.4444762320990083
3.1735067063789204,2.142026205530881,1,414.8234674146697
4.123183941680113,2.924754551777594,4,336.9548344562581
7.163231919085614,1.4095447283041094,2,409.277075241647
9.327554998895863,7.4950957177679545,1,453.48203894383465
8.938225662148156,1.8495476087564748,1,466.80492418633264
5.996315986655899,6.7423488389126085,1,483.17536861086467
1.4936339951544677,2.493237955951361,4,5.426718302900823
2.965118749216775,2.39219221482346,4,206.90384821542216
7.553835245615263,2.3980695259623594,3,423.2422122697784
3.2770216486305324,2.781838300880934,2,405.69214019854775
8.413371965077888,3.436735649510104,5,410.8428804938548
3.2477197984360116,1.5479435386612734,1,423.05328730849146
5.04688565442439,4.125976340958381,4,378.80601333142573
2.8841459464226724,6.008550086607159,5,355.8125981168508
4.418903676617201,5.48034651044586,3,456.7907852137002
3.38723173743546,7.746940703568617,5,402.0314586962862
4.656243087335009,5.263821922626901,3,438.57425010393234
3.2535581243001,6.3365422046780875,5,397.152909004893
2.0840490327360075,1.2627175009893006,4,0.4766084896141841
3.2777634478998845,6.2247952410706695,2,434.5758421690984
3.4960076169038037,2.6963772527295715,2,395.0169946058421
3.702070966854808,3.2217947249971766,5,292.79677069632584
5.742894538778147,3.5256149805523482,1,468.3668032885195
4.9621660880117044,3.3733302076554974,2,428.23746028795637
4.244472105051227,3.8170572075473124,2,448.490253427871
8.051198818452121,1.0209366578074583,4,254.18295353740862
1.5495841829388914,4.964479278051174,2,350.99718347679817
1.6227650592875271,3.5122381560943885,2,314.65344806272043
6.0359424842426055,6.97447800349903,1,420.6888105246812
5.473920991423572,1.85210393233174,4,306.8876529732784
9.537804218426983,5.232124190685945,2,491.58884879161786
1.155944410182106,6.479911580225516,2,385.52581427886895
8.135029033456572,1.1676261979940772,1,447.50055615171755
8.571581690182565,7.924871216023119,3,454.7109001106688
2.1010924515247074,7.110502692690445,4,368.78336230318183
3.94714440048751,6.489819993317795,4,404.33199935969094
6.352891240580142,4.21690735769189,1,494.663520469812
2.8890374249445427,2.1939489177616016,5,87.49509126965663
9.094804556586539,3.0471324257823,5,415.49666775933355
3.4675545452532,4.326270397161675,4,364.52994764838405
9.37473434564184,7.434605346396117,1,498.0882448929952
6.118486089969422,6.007892504538955,5,441.87529660314385
9.134916286073459,7.317327241116609,3,462.40944099785463
1.3118440721002687,5.061474220201235,5,122.70149333482635
8.694145915185434,1.7436591048825534,2,429.8779603946473
2.7881727753191647,1.5317422708743873,3,157.82847328013435
7.627630314357576,7.458859774534097,4,452.98669276608985
7.805425642411691,7.640572330073167,1,489.0759300369227
7.347246999832235,2.8850792343974794,2,454.2773362780298
1.2731198219371263,6.2581263491823345,4,242.04485559243486
5.9129264045365835,5.526696551188045,4,446.67354033761336
3.9458885618221275,2.105006441819577,3,328.9643969767479
5.056264460082211,5.502483199827587,5,408.75571682841155
7.192292336261641,3.4550208216936005,2,472.61605302305213
7.2196603501573104,1.289884253499884,1,455.78243352418474
1.5055996798201394,3.5228606695854685,3,216.02174796200444
8.675413346570952,7.139260954095054,2,497.2897845445436
8.112800904184002,7.900696033579599,1,509.91164907436024
2.5522325527627965,5.184206912735657,5,323.40392586691587
1.2019186977972602,2.430399840677022,5,0.4243194381013975
3.3403926844870844,4.751537221662883,1,463.2883756491051
1.390623008929069,3.768263388755179,4,129.29955261260523
3.979835431694958,1.7839388137414975,3,286.16970625749957
3.984362739519203,5.130456563919418,3,420.6295566854342
1.5662879922589374,2.5277034853689995,2,244.55088046062477
3.1113379605813387,5.6469890387690675,2,444.72861378777054
4.246070782409274,1.1600688491609359,1,393.6689160339388
8.30248460126843,7.215258319930551,1,498.24389530900805
9.588917332101301,6.213602326700625,4,469.01970320437835
1.4869123966352658,6.7544505466373,1,445.0872802332427
1.8221651809602852,3.291896230646249,1,442.07606197646936
7.636838443670561,3.1932616126134397,1,467.8368582479871
1.693127183809021,3.3434376786974216,3,240.17525369166856
5.270265591734508,6.571099808437171,3,455.20362892638684
2.7138368995408415,3.433129798792674,5,224.29489181144567
5.420220752237833,6.280430769172833,5,431.5984010944455
5.387773986070632,2.777201534722022,5,308.64980134139995
7.5304166392883936,7.427137260424894,5,454.57487469836235
7.027079900526373,5.655909755859922,2,514.2358994856614
5.8599643264529,1.1570986910431822,3,268.5366473715962
4.385576139462545,7.038380586946875,1,498.1532777593174
1.4980367633736325,2.4804385732956784,1,387.9381324625932
7.505842360371954,6.129972246913742,1,437.6343938639413
2.85365527117608,1.2875777552693273,2,220.961244850366
7.686208473708481,1.3287877066793734,1,454.7575392310162
8.564810301223229,2.42793296976998,4,393.3664691347034
5.292255149738574,2.2425951340240453,2,408.0129781394315
7.9614064226805965,6.860565835476075,1,464.0173188230035
9.868090959577712,5.815887822803599,5,443.4397461880086
1.5463837677575332,6.265324859310242,4,267.82885024797673
7.261431178347095,4.48566531235395,4,452.2668548828676
4.085765168323689,7.259999855893485,1,503.0567774610565
2.159618850229936,7.7219519846448685,5,327.10535808001663
1.7747318048583551,7.077386522561266,4,307.10832795576385
6.756600014813331,4.189379895989974,5,414.65339827386305
1.1022804084953421,6.474868121048481,3,294.30060632259364
6.172450040349178,2.5166873044995577,5,335.39951318416513
1.644932507608849,1.8822351801156842,1,352.276360047137
5.533283566843248,1.5983132396117101,4,246.64228629316884
2.3444437931325126,5.4911587085957265,4,348.468230618038
8.115330194824397,6.427780988883036,5,452.23671463492997
4.683781922375136,3.880700369243262,5,361.6897208472822
5.962636770444442,6.458108367613056,5,438.7790642837158
2.2136216410703526,7.14398029633463,1,483.49136013074383
7.8349762679795605,4.4061830315939305,1,493.481060765376
3.171904722807418,2.5288524496583764,2,384.0042561728163
2.0773467544432345,5.0303542533067045,5,281.1091958913131
7.892171480747902,6.697427119325184,1,516.0811754963489
8.520617048493746,4.404044070154696,2,469.0901957936441
5.295592928116287,2.4943998477657665,2,422.9481738659302
8.087894526055582,6.273703249087354,3,489.11023255662457
1.1781770429286504,3.330261268144057,5,3.0683818256730118
8.949882755272066,7.044000110748958,1,449.0371456679995
3.0488389252685035,7.156148016700559,2,446.57744242701403
5.6208176975784845,4.444654017754697,2,450.0485139207134
5.248113081126996,4.4516720330252975,3,410.97712137865824
1.1210289614613165,1.9752345323315308,4,0.18824621204165337
7.928645584077115,4.766457010867729,1,486.512736470036
7.72001575169657,2.7192819240513746,4,396.65570815205746
4.380887845146312,5.2039696998638165,4,403.9236148186896
3.9170975378074537,4.995080964474858,3,431.287018397479
1.342493411866393,6.414610980342465,3,324.3452066519097
9.160042463563016,5.741498340658065,4,468.5905814120349
9.757084610629468,2.603890569000007,5,413.517252846568
7.474172813814077,4.476491563179266,3,449.6084118552841
5.841322577851029,7.658716879786931,5,420.3669215139747
7.7219222034385515,1.126575798936064,5,207.55302965973033
2.3028439125944047,4.814232763606405,5,278.0470948444161
2.3859266409726945,2.428326716881821,5,65.11334039857067
4.705641597524638,4.084683137133645,3,436.8523297149416
4.284733943379309,4.0911609277927825,2,433.4378358177446
6.105459571398145,5.437161680481102,2,463.9751192829747
1.891246152463456,5.054424564828324,2,392.4204170301452
5.576917908995991,4.982246862172536,3,453.6399819287889
6.690098151445046,5.889204517301147,4,444.37613251376877
7.52928070585377,2.023738959872563,4,367.59703822466867
1.3376436536151122,1.6707091750455527,5,0.10274959053902258
4.178319355362774,1.8412556127255084,3,312.25253843299186
5.155152656697108,3.5371492549259616,2,431.9230886933993
5.394831606654488,2.562677257465028,5,317.450171403074
8.02747802076142,2.8411527396253002,5,397.9808981963195
7.214856293633838,5.8258470929350805,5,439.6745815104195
9.327703351142922,3.553162464710587,3,454.7356746784794
9.79943197183809,2.3071305588643005,4,410.3658322296843
5.945767492537561,5.160536027506505,2,470.4949905557508
1.3508031126173838,3.35349629015404,5,3.7023369498315684
1.4851964183386597,2.7691845635067622,5,1.8820535202703577
6.1489954045228865,1.0428827865311456,2,346.9889899671049
2.3406224470648485,2.4593132917013043,4,143.31743907005406
4.641931157512727,1.165974243470996,5,39.41241163969378
4.197305069121795,5.843644741639794,2,453.7544147124121
5.148579608372698,7.39110147683075,2,455.73851966638114
6.993118157280111,2.091792496488049,1,459.0125345057228
9.373054317765542,6.4153486454017274,3,476.9313626274646
5.629283390511221,4.0319762447721565,3,419.3606748342743
5.030926428638664,2.632179677611806,4,360.91426661684864
2.7156356131548685,4.668846589835496,1,483.44790344843216
8.28052604572259,4.483461317795474,1,504.415058624095
5.5244528140606395,7.455321480587295,2,481.7999399242737
8.834342654624624,6.629109950308081,2,463.64877557674686
5.439760523562093,5.583754935577955,3,465.7286662339125
6.1572864043334175,7.421113568097464,1,463.26569544237145
9.004316786480473,2.2396795806664334,3,416.8180778278772
4.701730822736524,2.1121525084435215,4,286.5538829399715
5.469235396486004,7.374679244157545,2,441.6984857667678
6.822368421313874,3.302582196301082,5,379.61758724138673
4.686216592944649,2.7775934159016735,5,299.1881010912382
8.557077822428703,6.2878638312895525,3,444.4107104098491
7.8345595020816745,6.956754935062007,5,455.6637425842027
6.149228079092472,6.3347246968003565,5,434.2150631134675
4.973625301682412,2.3638382762748322,1,481.6015144201027
4.477073313401917,6.5219680726599245,5,395.9608100639719
3.1404942269372604,7.584239800147527,5,412.82216759373074
6.050921858380557,4.63073888354463,4,436.35956422371737
3.655371436759763,6.482830550375652,1,466.11575539969306
1.301534915496345,7.126342357243021,1,437.3364057058486
6.286855481707441,2.5027724898928003,3,408.16317846788826
8.242927084602101,6.798514195043751,1,490.590735838745
7.538084269894951,2.2021234487313075,4,378.78868874903947
1.893192343235485,5.692438459429358,2,358.5786390643141
3.7488612576609492,5.767916085539909,4,391.95647368755283
8.873704586245477,1.9115264841401447,1,483.94699761228685
4.521825784140082,6.231576760280072,5,403.1734883219317
3.2773815110102293,2.4220548679175167,3,304.78045065012236
6.909292415116345,6.479910741746658,2,488.8640035816971
2.752760630329916,6.916835894989378,1,471.90233148773956
6.802619763668116,2.462187276617307,4,373.5926871271642
6.702748320379349,7.6059559636813665,4,449.32677101594396
1.2105598049995527,6.548898463284505,3,318.7500736705689
8.037670265935574,7.3400121048905484,4,453.1250525738377
4.477341997093498,5.527702371212277,3,437.7656394644186
1.678771440013213,4.365314142396535,2,351.935903612673
5.000960207573551,5.350582005183933,1,465.37031527459527
3.5680901431487473,2.3137571149242646,3,342.02226478421886
5.781398967508329,1.3992790926343595,5,184.25113249963653
4.614363113990458,7.851896803878531,3,475.64211176247926
3.3985263280642575,4.526461054574098,2,427.74312402787575
6.839253382519159,3.3887008857576575,2,448.60744872986817
9.248209115799833,4.517442545981754,3,481.62961395193196
3.722160737104465,6.634393164269598,2,424.14492299346824
5.006636065029149,2.084761022801183,5,259.68713334163016
1.6389550549714476,1.7872134969201936,5,0.29931494749060067
5.756437254973249,5.845421503927913,5,432.2286954373962
3.924891632407651,6.794719770794885,2,448.560106620494
2.9414278554970545,4.719072369349582,3,385.7748174474909
6.41065556931774,5.23505671793509,5,432.3425780235526
8.782663974351095,3.369408649129826,5,411.2847231012334
4.90405569573645,7.3743243985610505,4,443.02863122683834
7.9719751387167195,3.3202386922880525,1,474.08181408256706
3.9738692113175578,3.152796576506231,4,336.94990799496173
3.002961514892483,4.4721953309736096,1,427.7051815290716
6.010116079412489,3.5265818675848557,3,436.3964339947175
3.534027130226728,5.331879222569896,3,442.9546556542999
1.2520922986682346,4.311436273787124,4,98.50250344194343
7.875305810123752,5.20070811608226,5,439.6462436667341
9.93120384114423,2.0225134957679467,2,445.06376154200797
1.5600176282374805,5.119536035530701,1,456.02850827131675
5.685361500455686,4.6698011071663,4,415.7236021280677
8.962006598231936,4.346259597618618,2,472.54050898645596
9.925189737901311,4.323866106298359,4,450.5046624716823
2.0155739072871364,6.534077270827833,2,406.88771254074453
6.680725595564171,5.034754991842138,5,411.23764014905214
1.3663340873040362,6.133708962845014,2,358.80147012772727
5.422589039004261,1.8814086236413319,5,265.99257272855385
1.6599374027644003,3.961939894521726,2,339.23861463108904
3.359836686332111,6.021602646125051,5,378.475965574671
1.3146630164449258,7.000893559748518,1,423.1246991431127
5.081631486728572,4.962578409697143,3,419.0502249387638
3.931630394534844,1.2358434050037204,1,382.24859312975667
3.468405904051383,6.219050461632188,3,453.06610749221596
4.331915020647515,7.6455846445953215,5,421.63466993731146
5.083955723579768,1.7089137215973205,2,384.1682084534517
2.7438607154627963,4.980764574277309,4,353.10297030849284
6.84308925288722,2.1545850986880333,4,377.94495773849627
1.0077404102340863,3.7224879729407414,1,357.54785578425907
6.157656706581292,1.8115236051163768,1,453.66814960495236
2.4819090673451876,1.2117501958384826,4,0.457751671012163
3.1110570340031787,1.4600996361766356,1,387.6301197489215
9.648612884834243,3.193203228745294,3,449.09154950643295
1.9766422568393196,6.589684919158031,4,354.88631351125724
6.3008711268094855,6.550431609905978,4,461.7869260993487
6.880098535417882,5.945127486305228,5,443.8787281019956
2.9710831634098094,1.7115384548027777,3,195.75225163242425
2.9393061815279853,1.9106264624631744,1,408.2756701777588
6.184335668687489,7.777773800478509,2,482.2698780004971
6.2040363597287165,6.4613160724526795,2,471.84096802242436
5.648436575437565,3.507657218529959,3,426.4255203661324
7.794221805710544,1.8895152628245748,1,473.65825909838037
3.1373303578705727,7.484729617118266,2,453.0629823498152
4.242742067107044,3.9141789094697867,5,345.02453596200024
5.526636925378069,7.792229961271178,5,430.3404910425594
7.524030182366857,5.874665887309009,3,458.3730035102068
5.246495695949102,4.7598992376375495,3,432.020445526041
8.569038384578704,7.759938374562166,5,453.90203748465694
2.4282774199442825,6.772512257549596,3,402.47703628365366
4.113411430402985,4.42735572605727,5,353.3801448811509
3.2799881877051726,4.990795937566569,3,396.762008880314
3.7766261158445493,4.74000220981647,5,350.7747008529708
2.4275592102910917,7.301317419887518,1,482.1569328375288
3.587563684756637,5.132212999236151,2,442.53337290224897
6.749119244976862,2.9597450241186944,5,384.82631073403496
7.7444958982306815,1.9849746647103284,4,364.6765014848557
5.117495621753732,7.942411756764304,4,458.5710087633222
6.048721312608797,2.4921447702619526,3,403.0095532551707
2.406976942641834,6.275578766154514,1,508.0068697198054
6.445795690055805,2.6600563599830553,1,457.55426888431964
1.2644922355094277,5.4035682987952605,3,286.07065142936494
9.489200286930457,6.419402111540172,3,459.8488941943012
1.3106666757968672,7.703343254908487,2,346.5766959536602
5.619237304519342,4.561568047414008,1,467.66351363921495
1.51100131649536,2.51783701263863,1,329.1021161185617
4.339744546688321,5.640356432928645,1,480.96295150717776
4.222793151323617,5.946321007489271,4,418.2652300597202
3.8916756893259863,2.5928976342525365,2,411.74186063967414
4.8935779120570375,1.142231157281044,1,416.7039533868662
1.1104465595589081,3.9183567505697265,2,258.65701611316297
2.013399456911359,4.246132880930227,5,193.04486366467634
2.516693389715977,7.108436820084141,3,436.7337487502608
8.382177138107405,1.4262145179835661,4,336.21275021912203
7.183648249017987,6.206722564241129,1,491.8292839434156
5.782696472403759,6.80838850185272,1,487.97234283356823
8.766146819043104,4.036071052546871,5,420.16004601842155
4.6627414608351385,6.288301934390572,5,410.5853846294205
6.939818842457344,6.755952108214838,3,450.4308237955112
6.221814054642654,3.6564097099461486,5,385.5038774480005
1.084103148348919,7.294467109298238,2,400.4744520365321
9.545380520776462,3.6958740005994013,3,462.33398599638963
5.108593578758055,7.008168172974276,5,432.60126824250233
9.127547715617386,4.231714426780645,5,439.5647981132172
9.39924443078794,6.38036502032947,1,540.2163325246327
5.171600139109186,5.202821291267434,3,464.70831215086895
6.556721945284932,3.7420541924609303,1,478.800517474203
8.997932385731643,1.885729128075675,5,353.0771515812876
2.808891734811543,1.755031194730245,1,380.85858110863825
9.541049587913985,6.814811400732629,5,459.6270831575588
9.41194183951704,1.8946714126833346,2,448.6463518902418
7.057736993411751,6.080238555508787,1,491.87274686702574
8.474417915040119,2.0393486321742555,5,351.9306753363631
1.421386268762206,2.230787661281359,4,1.5798666027567714
7.061393246944228,6.111383893272354,4,436.84908362268266
6.675684869942093,2.067344888641602,5,315.52081254612466
6.494564325302015,5.652904175222467,2,479.8916751277369
2.5666969586780946,2.266780035851028,5,84.05718094817753
7.846051424028484,2.9104377838939857,4,425.8055257193623
5.212355111942266,5.645890020952944,2,478.07246549251596
1.9118343502091282,3.4931245566756575,1,405.25407175520684
1.3571943562568611,2.797976592544955,5,0.7208438771178589
1.1372218864501358,7.603615321785963,3,333.86780829675183
4.843084756136595,1.480648734166727,4,199.75540948570364
8.742136494169241,7.15088860500165,2,494.68269128949936
1.9769857566880458,2.291642073114109,3,168.2468350364125
1.2596743287608034,4.624626648216815,1,413.7025134089425
5.952916821005016,5.727533670477428,4,433.94661118915786
8.604519162367799,3.892756663552614,1,474.4360407377256
1.9370267186401877,3.5462647515245953,1,369.5366868085117
